Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
13115,하준영,1999년 09월 06일,좌투좌타,이수초-성남중-성남고,18 KIA 2차 2라운드 16순위,2025,NC,26,P,10,0,10,2,0,0,1,1,0,1,5.1,4,4,4.7,33,10,4,0,0,7,0,1,5,1,0,0,6.75,6.75,7.93,5.17,3.19,-0.15
13122,윤중현,1995년 04월 25일,우언우타,광주서석초-무등중-광주제일고-성균관대,18 KIA 2차 9라운드 86순위,2025,KIA,30,P,13,0,13,6,0,0,1,0,0,0,10.1,5,5,5.9,48,10,4,0,2,7,0,2,7,1,0,1,4.35,4.35,5.14,6.08,1.65,0.07
13124,김정우,1999년 05월 15일,우투우타,소래초-동산중-동산고,18 SK 1차,2025,두산,26,P,18,0,18,9,0,0,0,0,1,1,21,9,12,14.6,103,26,4,0,1,9,3,0,13,3,0,1,3.86,5.14,6.26,4.77,1.67,-0.02
13126,최민준,1999년 06월 11일,우투우타,수영초-경남중-경남고,18 SK 2차 2라운드 15순위,2025,SSG,26,P,40,8,32,10,0,0,2,2,0,1,65.2,29,34,33.5,287,72,7,0,6,24,3,0,44,4,0,3,3.97,4.66,4.59,4.65,1.46,0.99
13130,이채호,1998년 11월 23일,우언우타,김해엔젤스-양산원동중-용마고,18 SK 2차 6라운드 55순위,2025,KT,27,P,10,1,9,2,0,0,0,0,0,0,11.2,8,8,10.05,53,12,3,2,1,5,2,1,8,0,0,0,6.17,6.17,7.75,4.87,1.46,-0.1
13147,정성종,1995년 11월 16일,우투좌타,광주서석초-무등중-광주제일고-인하대,18 롯데 2차 2라운드 13순위,2025,롯데,30,P,2,0,2,0,0,0,0,0,0,0,2.1,1,1,1.7,10,3,1,0,1,0,0,0,0,0,0,0,3.86,3.86,6.56,9.02,1.29,0.01
13156,최채흥,1995년 01월 22일,좌투좌타,동천초-포항중-상원고-한양대,18 삼성 1차,2025,LG,30,P,13,4,9,3,0,0,0,1,0,2,29,17,17,17.35,132,35,6,2,3,14,1,0,21,0,0,2,5.28,5.28,5.38,4.99,1.69,0.17
13157,양창섭,1999년 09월 22일,우투우타,노원-청량중-덕수고,18 삼성 2차 1라운드 2순위,2025,삼성,26,P,33,6,27,6,0,0,3,3,0,2,63,24,29,31.75,276,67,10,0,3,19,9,1,45,3,0,4,3.43,4.14,4.54,4.12,1.37,1.04
13167,김민,1999년 04월 14일,우투우타,숭의초-평촌중-유신고,18 KT 1차,2025,SSG,26,P,70,0,70,6,0,0,5,2,1,22,63.2,21,23,21.6,266,60,7,0,7,17,6,2,65,4,0,4,2.97,3.25,3.05,3.83,1.21,1.99
13228,한두솔,1997년 01월 15일,좌투좌타,광주수창초-진흥중-광주제일고,18 KT 육성선수,2025,SSG,28,P,44,0,44,7,0,0,2,0,1,3,36.1,20,22,20.3,169,46,5,0,1,19,1,1,27,2,0,1,4.95,5.45,5.03,4.06,1.79,0.36
13244,이재익,1994년 03월 18일,좌투좌타,삼일초-중앙중-유신고,13 삼성 8라운드 68순위,2025,삼성,31,P,7,0,7,1,0,0,1,0,0,0,7.1,1,1,1,31,8,0,1,0,2,0,0,6,0,0,1,1.23,1.23,1.23,2.75,1.36,0.33
13245,이상규,1996년 10월 20일,우투우타,흥인초-청원중-청원고,15 LG 2차 7라운드 70순위,2025,한화,29,P,5,0,5,4,0,0,0,1,0,0,9,8,9,9.5,47,16,2,1,0,4,0,0,5,1,0,0,8,9,9.5,3.95,2.22,-0.29
13268,김호준,1998년 05월 17일,좌투좌타,일산초-성일중-안산공고,18 두산 육성선수,2025,두산,27,P,19,0,19,3,0,0,0,1,0,1,10.2,8,11,9.8,54,14,3,0,2,7,0,1,7,2,0,1,6.75,9.28,8.27,6.61,1.97,-0.24
13941,알칸타라,1992년 12월 04일,우투우타,-,19 KT 자유선발,2025,키움,33,P,19,19,0,0,0,0,8,4,0,0,121,44,50,50,492,125,20,3,11,10,4,0,92,6,0,3,3.27,3.72,3.72,3.47,1.12,3
13942,쿠에바스,1990년 10월 14일,우투우타,베네수엘라 Universidad De Carabobo(대),19 KT 자유선발,2025,KT,35,P,18,18,0,0,0,0,3,10,0,0,98.1,59,69,66.75,445,104,14,2,13,46,5,0,60,5,1,4,5.4,6.32,6.11,5.63,1.53,0.37
14106,전용주,2000년 02월 12일,좌투좌타,안성-성일중-안산공고,19 KT 1차,2025,KT,25,P,21,0,21,0,0,0,0,1,0,4,13.2,6,8,6.8,66,18,4,0,0,7,0,1,11,0,0,3,3.95,5.27,4.48,3.55,1.83,0.17
14108,손동현,2001년 01월 23일,우투좌타,강서-덕수중-성남고,19 KT 2차 3라운드 21순위,2025,KT,24,P,58,0,58,7,0,0,5,0,1,13,58.2,25,30,28.8,257,66,16,1,6,12,3,3,55,3,0,4,3.84,4.6,4.42,3.45,1.33,0.94
14109,이상동,1995년 11월 24일,우투우타,옥산초-경복중-경북고-영남대,19 KT 2차 4라운드 31순위,2025,KT,30,P,41,0,41,5,0,0,3,0,0,5,43.1,12,12,14.7,168,31,6,0,4,9,2,1,34,0,0,1,2.49,2.49,3.05,3.87,0.92,1.12
14113,원태인,2000년 04월 06일,우투우타,율하초-중구-경복중-경북고,19 삼성 1차,2025,삼성,25,P,27,27,0,0,0,0,12,4,0,0,166.2,60,66,65,671,157,32,2,20,27,6,1,108,6,0,1,3.24,3.56,3.51,4.36,1.1,4.91
14128,김도현,2000년 09월 15일,우투우타,동대문-잠신중-신일고,19 한화 2차 4라운드 33순위,2025,KIA,25,P,24,24,0,0,0,0,4,7,0,0,125.1,67,79,75.75,561,149,28,4,11,33,10,0,71,11,1,5,4.81,5.67,5.44,4.64,1.45,0.97
14130,박주성,2000년 11월 09일,우투우타,성동구-건대부중-경기고,19 넥센 1차,2025,키움,25,P,18,6,12,5,0,0,2,3,0,1,52,38,40,41.4,235,63,11,2,9,16,3,0,26,2,0,2,6.58,6.92,7.17,5.9,1.52,-0.51
14132,조영건,1999년 02월 04일,우투우타,대전신흥초-충남중-백송고,19 넥센 2차 2라운드 14순위,2025,키움,26,P,51,6,45,16,0,0,5,5,8,7,77.2,49,51,51.85,353,84,18,1,12,38,4,0,47,3,0,5,5.68,5.91,6.01,5.97,1.57,-0.51
14134,이정용,1996년 03월 26일,우투좌타,영일초-성남중-성남고-동아대,19 LG 1차,2025,LG,29,P,39,0,39,3,0,0,6,1,1,7,34,19,19,16.05,139,32,3,1,3,12,2,0,26,0,0,0,5.03,5.03,4.25,4.37,1.29,0.57
14136,정우영,1999년 08월 19일,우언우타,가평초-강남중-서울고,19 LG 2차 2라운드 15순위,2025,LG,26,P,4,0,4,1,0,0,0,0,0,0,2.2,6,6,3.25,13,1,0,0,1,4,1,0,3,0,0,0,20.25,20.25,10.97,11.57,1.88,-0.11
14142,임준형,2000년 11월 16일,좌투좌타,광주서석초-진흥중-진흥고,19 LG 2차 8라운드 75순위,2025,LG,25,P,5,0,5,3,0,0,0,0,0,0,4.2,1,1,0.5,18,4,1,0,0,2,0,0,2,0,0,0,1.93,1.93,0.96,4.22,1.29,0.16
14142,임준형,2000년 11월 16일,좌투좌타,광주서석초-진흥중-진흥고,19 LG 2차 8라운드 75순위,2025,KT,25,P,5,0,5,0,0,0,0,0,0,0,4,4,6,6.65,24,7,0,0,0,5,1,0,4,0,0,1,9,13.5,14.96,6.22,3,-0.35
14143,이지강,1999년 07월 02일,우투우타,수원북중-소래고,19 LG 2차 9라운드 85순위,2025,LG,26,P,43,1,42,7,0,0,1,2,3,4,47.1,28,29,31.6,211,50,9,2,4,24,1,0,39,2,1,1,5.32,5.51,6.01,4.55,1.56,-0.04
14156,전사민,1999년 07월 06일,우투우타,부산동래마린스-대신중-부산정보고,19 NC 2차 2라운드 17순위,2025,NC,26,P,74,0,74,6,0,0,7,7,2,13,82.1,39,45,45.35,370,86,12,2,3,33,11,4,62,7,0,7,4.26,4.92,4.96,4.02,1.45,0.83
14162,김현수,2000년 07월 10일,우투우타,효제초-홍은중-장충고,19 롯데 2차 3라운드 28순위,2025,KIA,25,P,18,0,18,12,0,0,0,0,0,0,18.1,5,5,7.6,86,17,3,1,2,13,1,5,11,0,0,2,2.45,2.45,3.73,5.46,1.64,0.29
14163,박진,1999년 04월 02일,우투우타,대연초-부산중-부산고,19 롯데 2차 4라운드 38순위,2025,롯데,26,P,51,5,46,11,0,0,3,3,1,3,69.1,41,42,49.9,302,76,10,3,10,22,1,0,50,3,0,5,5.32,5.45,6.48,4.89,1.41,0.03
14173,이교훈,2000년 05월 29일,좌투좌타,구리초-남양주-청원중-서울고,19 두산 2차 3라운드 29순위,2025,두산,25,P,10,0,10,3,0,0,1,0,0,0,7.2,1,2,3.2,29,4,1,0,0,4,1,0,7,0,0,2,1.17,2.35,3.76,3.72,1.04,0.17
14176,김기훈,2000년 01월 03일,좌투좌타,광주수창초-무등중-광주동성고,19 KIA 1차,2025,KIA,25,P,24,0,24,2,0,0,1,1,0,0,27.2,10,11,13.55,117,25,8,1,2,10,1,0,27,1,0,2,3.25,3.58,4.41,3.61,1.27,0.36
14177,홍원빈,2000년 10월 16일,우투우타,안말초-용인수지-강남중-덕수고,19 KIA 2차 1라운드 10순위,2025,KIA,25,P,2,0,2,1,0,0,0,0,0,0,1.2,5,5,3.45,11,2,0,0,0,4,0,0,1,0,0,2,27,27,18.63,10.1,3.6,-0.13
14196,윤산흠,1999년 05월 15일,우투우타,광주화정초-진흥중-영선고,19 두산 육성선수,2025,한화,26,P,12,1,11,4,0,0,0,0,0,0,16.2,7,7,7,73,16,5,0,1,5,3,0,17,1,1,1,3.78,3.78,3.78,3.62,1.26,0.36
14573,제환유,2000년 09월 30일,우투좌타,둔산초-공주중-공주고,20 두산 2차 2라운드 19순위,2025,두산,25,P,6,3,3,0,0,0,0,1,0,0,16.1,9,10,10.5,78,17,1,0,2,12,1,1,8,0,0,0,4.96,5.51,5.79,6.7,1.78,0.14
14581,오원석,2001년 04월 23일,좌투좌타,수진초-매송중-야탑고,20 SK 1차,2025,KT,24,P,25,25,0,0,0,0,11,8,0,0,132.1,54,60,55.75,565,130,25,1,10,52,4,1,113,5,0,5,3.67,4.08,3.79,4.04,1.38,3.35
14593,김태경,2001년 04월 07일,우투우타,김해삼성초-김해내동중-용마고,20 NC 1차,2025,NC,24,P,6,4,2,0,0,0,0,0,0,1,11,13,20,19.65,62,18,3,0,4,9,2,1,10,1,0,1,10.64,16.36,16.08,8.88,2.45,-0.83
14600,소형준,2001년 09월 16일,우투우타,의정부-구리인창중-유신고,20 KT 1차,2025,KT,24,P,26,24,2,1,0,0,10,7,1,0,147.1,54,60,58.8,617,155,24,3,6,29,3,1,123,5,0,4,3.3,3.67,3.59,2.99,1.25,3.72
14601,이강준,2001년 12월 14일,우투우타,서당초-설악중-설악고,20 KT 2차 3라운드 22순위,2025,키움,24,P,29,0,29,3,0,0,0,3,0,2,24.2,18,22,18.9,119,29,5,0,3,17,2,0,26,3,0,2,6.57,8.03,6.9,5.2,1.86,-0.33
14607,유지성,2000년 11월 15일,좌투좌타,수유초-자양중-북일고,20 KIA 2차 4라운드 36순위,2025,KIA,25,P,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0.04
14608,정해영,2001년 08월 23일,우투우타,대성초-광주동성중-광주제일고,20 KIA 1차,2025,KIA,24,P,60,0,60,50,0,0,3,7,27,0,61.2,26,30,31.35,275,75,13,0,4,18,3,1,72,3,0,1,3.79,4.38,4.58,2.86,1.51,0.7
14614,홍원표,2001년 03월 27일,우투우타,신도초-부천중-부천고,20 삼성 2차 3라운드 25순위,2025,삼성,24,P,2,0,2,2,0,0,0,1,0,0,2,1,1,2.2,12,3,0,0,0,2,1,1,1,0,0,0,4.5,4.5,9.9,5.87,2.5,-0.06
14615,황동재,2001년 11월 03일,우투우타,율하초-경운중-경북고,20 삼성 1차,2025,삼성,24,P,15,1,14,5,0,0,0,1,0,0,20.2,16,16,14.25,104,27,2,0,1,14,2,0,22,0,0,3,6.97,6.97,6.21,4.31,1.98,0.1
14616,이승민,2000년 08월 26일,좌투좌타,본리초-경상중-대구고,20 삼성 2차 4라운드 35순위,2025,삼성,25,P,62,1,61,11,0,0,3,2,0,8,64.1,27,37,41.5,280,61,15,2,5,26,3,2,53,3,0,1,3.78,5.18,5.81,4.18,1.35,0.36
14624,최준용,2001년 10월 10일,우투우타,수영초-대천중-경남고,20 롯데 1차,2025,롯데,24,P,49,0,49,4,0,0,4,4,1,17,54.1,32,35,32.8,234,50,9,1,5,16,6,0,62,6,0,3,5.3,5.8,5.43,3.46,1.21,0.33
14625,홍민기,2001년 07월 20일,좌투좌타,법동초-한밭중-대전고,20 롯데 2차 1라운드 4순위,2025,롯데,24,P,25,2,23,2,0,0,0,2,0,3,32,11,13,10.7,129,24,5,1,0,11,2,0,39,1,0,1,3.09,3.66,3.01,2.17,1.09,1.06
14651,이종준,2001년 03월 09일,우투우타,중앙초-군산남중-군산상고,20 NC 2차 9라운드 81순위,2025,LG,24,P,2,0,2,2,0,0,0,0,0,0,1.2,0,0,0.85,6,0,0,0,0,1,0,0,2,0,0,0,0,0,4.59,2.84,0.6,0.02
14657,장재혁,2001년 08월 02일,우투우타,부산금강초-대신중-경남고,20 KIA 2차 6라운드 56순위,2025,KIA,24,P,3,0,3,1,0,0,0,0,0,0,3,2,2,2,13,3,0,0,1,3,0,0,2,0,0,0,6,6,6,9.42,2,-0.01
14658,최용준,2001년 12월 19일,우투우타,양산신양초-경남중-부산공고,20 KIA 2차 10라운드 96순위,2025,KT,24,P,7,0,7,1,0,0,1,0,0,0,9,2,2,2.5,39,13,1,0,0,2,0,1,5,0,0,0,2,2,2.5,2.89,1.67,0.24
14669,유영찬,1997년 03월 07일,우투우타,안산-배명중-배명고-건국대,20 LG 2차 5라운드 43순위,2025,LG,28,P,39,0,39,35,0,0,2,2,21,1,41,12,14,17.95,177,31,7,0,2,23,3,3,52,2,0,3,2.63,3.07,3.94,3.2,1.32,0.92
14687,박시후,2001년 05월 10일,좌투좌타,상인천초-상인천중-인천고,20 SK 2차 10라운드 100순위,2025,SSG,24,P,52,1,51,6,0,0,6,2,0,3,52.1,19,24,29.45,231,45,3,0,5,29,5,1,34,5,1,0,3.27,4.13,5.06,5.45,1.41,0.38
14708,강재민,1997년 04월 03일,우언우타,양덕초-마산중-용마고-단국대,20 한화 2차 4라운드 38순위,2025,한화,28,P,4,0,4,3,0,0,0,0,0,0,4,4,4,4,20,6,1,0,1,2,1,0,5,0,0,0,9,9,9,6.17,2,-0.07
14711,김승일,2001년 07월 07일,우언우타,해운대-센텀중-경남고,20 한화 2차 10라운드 98순위,2025,한화,24,P,5,0,5,2,0,0,0,0,0,0,2.2,7,7,5.65,17,3,0,0,1,3,3,0,3,0,0,1,23.63,23.63,19.07,12.77,2.25,-0.18
14733,최종인,2001년 05월 01일,우투우타,해강초-센텀중-부산고,20 두산 2차 9라운드 89순위,2025,두산,24,P,3,0,3,2,0,0,0,0,0,0,1.2,1,1,1.2,9,1,0,0,0,3,0,0,5,0,0,2,5.4,5.4,6.48,2.18,2.4,0
14747,김재열,1996년 01월 02일,우투우타,양정초-개성중-부산고,14 롯데 2차 7라운드 71순위,2025,NC,29,P,22,0,22,10,0,0,0,1,0,2,21.2,15,16,23.55,111,32,6,1,5,16,1,1,16,1,0,2,6.23,6.65,9.78,7.33,2.22,-0.73
14764,한재승,2001년 11월 21일,우투우타,동막초-상인천중-인천고,21 NC 2차 4라운드 36순위,2025,NC,24,P,18,0,18,5,0,0,0,0,0,0,18,6,9,7.8,87,19,3,0,1,19,0,0,18,0,0,3,3,4.5,3.9,5.46,2.11,0.36
14764,한재승,2001년 11월 21일,우투우타,동막초-상인천중-인천고,21 NC 2차 4라운드 36순위,2025,KIA,24,P,18,0,18,3,0,0,1,0,1,1,15.1,18,20,21.7,74,21,1,0,4,12,1,0,17,0,0,1,10.57,11.74,12.74,6.96,2.15,-0.92
14770,최승용,2001년 05월 11일,좌투좌타,양오초-모가중-소래고,21 두산 2차 2라운드 20순위,2025,두산,24,P,23,23,0,0,0,0,5,7,0,0,116.1,57,60,59.3,507,121,20,4,8,36,6,0,71,6,0,4,4.41,4.64,4.59,4.37,1.35,1.7
14776,한차현,1998년 11월 30일,우투우타,남양주-청원중-포철공고-성균관대,21 KT 2차 2라운드 15순위,2025,KT,27,P,2,0,2,1,0,0,0,0,0,0,1.2,3,3,3,11,4,0,0,0,2,0,0,1,0,0,1,16.2,16.2,16.2,6.26,3.6,-0.08
14781,김진수,1998년 08월 31일,우투우타,군산중-군산상고-중앙대,21 LG 2차 2라운드 17순위,2025,LG,27,P,4,0,4,3,0,0,0,0,0,0,5,5,5,5,27,11,3,0,2,1,0,0,6,0,0,0,9,9,9,6.32,2.4,-0.07
14788,이의리,2002년 06월 16일,좌투좌타,수창초-충장중-광주제일고,21 KIA 1차,2025,KIA,23,P,10,10,0,0,0,0,1,4,0,0,39.2,35,37,34.25,193,41,9,3,6,31,3,0,42,2,0,1,7.94,8.39,7.77,5.81,1.82,-0.36
14792,김진욱,2002년 07월 05일,좌투좌타,수원신곡초-춘천중-강릉고,21 롯데 2차 1라운드 1순위,2025,롯데,23,P,14,6,8,0,0,0,1,3,0,0,27,30,32,32.7,136,42,6,0,10,16,2,0,24,1,0,0,10,10.67,10.9,8.24,2.15,-0.73
14794,송재영,2002년 06월 20일,좌투좌타,수원영통-매향중-라온고,21 롯데 2차 4라운드 31순위,2025,롯데,23,P,46,0,46,6,0,0,1,0,0,3,27,12,13,16.8,121,19,4,0,3,24,0,0,28,3,0,2,4,4.33,5.6,5.49,1.59,0.13
14795,정우준,2000년 03월 17일,우투우타,남양주-청원중-서울고-강릉영동대,21 롯데 2차 6라운드 51순위,2025,롯데,25,P,3,0,3,2,0,0,0,0,0,0,3.1,2,2,2,16,6,3,0,0,0,1,0,3,0,0,0,5.4,5.4,5.4,2.63,1.8,0.03
14798,이승현,2002년 05월 19일,좌투좌타,남도초-경복중-상원고,21 삼성 1차,2025,삼성,23,P,25,23,2,0,0,0,4,9,0,0,101.1,61,64,60.4,471,121,23,2,10,46,9,0,74,6,0,2,5.42,5.68,5.36,5,1.65,1.39
14799,이재희,2001년 10월 11일,우투좌타,대전신흥초-한밭중-대전고,21 삼성 2차 1라운드 3순위,2025,삼성,24,P,11,0,11,1,0,0,0,2,0,4,9,3,3,2.8,39,7,1,1,0,5,0,0,9,0,0,0,3,3,2.8,3.2,1.33,0.32
14803,김건우,2002년 07월 12일,좌투좌타,인천서구-동산중-제물포고,21 SK 1차,2025,SSG,23,P,35,13,22,5,0,0,5,4,0,2,66,28,31,30.3,301,53,14,0,2,49,7,1,68,5,0,4,3.82,4.23,4.13,4.37,1.55,1.35
14805,조병현,2002년 05월 08일,우투우타,온양온천초-세광중-세광고,21 SK 2차 3라운드 28순위,2025,SSG,23,P,69,0,69,55,0,0,5,4,30,0,67.1,12,13,15.25,255,42,7,0,5,18,0,2,79,0,0,1,1.6,1.74,2.04,2.63,0.89,3.37
14808,김기중,2002년 11월 16일,좌투좌타,부곡초-매송중-유신고,21 한화 2차 1라운드 2순위,2025,한화,23,P,5,2,3,2,0,0,0,1,0,0,14.2,5,5,5,66,16,2,1,0,6,1,0,8,1,0,1,3.07,3.07,3.07,4.08,1.5,0.3
14816,우강훈,2002년 10월 03일,우언우타,희망대초-매송중-야탑고,21 롯데 2차 5라운드 41순위,2025,LG,23,P,11,0,11,4,0,0,0,0,0,0,9.2,5,5,5.7,46,12,2,0,0,6,2,0,5,0,0,0,4.66,4.66,5.31,5.27,1.86,0.06
14846,송승기,2002년 04월 10일,좌투좌타,삼일초-매향중-야탑고,21 LG 2차 9라운드 87순위,2025,LG,23,P,28,27,1,0,0,0,11,6,0,0,144,56,61,59.75,629,149,25,1,15,49,1,0,125,7,0,2,3.5,3.81,3.73,4.1,1.38,3.55
15011,반즈,1995년 10월 01일,좌투좌타,미국 Clemson(대),22 롯데 자유선발,2025,롯데,30,P,8,8,0,0,0,0,3,4,0,0,45.2,27,31,30.15,204,47,14,2,4,17,2,0,38,3,0,2,5.32,6.11,5.94,4.21,1.4,0.3
15013,문동주,2003년 12월 23일,우투우타,광주화정초-무등중-진흥고,22 한화 1차,2025,한화,22,P,24,23,1,2,1,0,11,5,0,0,121,54,57,55.8,501,112,16,5,7,31,3,0,135,2,0,11,4.02,4.24,4.15,2.72,1.18,2.53
15014,박준영,2003년 03월 02일,우투우타,우암초-청주-세광중-세광고,22 한화 2차 1라운드 1순위,2025,한화,22,P,1,1,0,0,0,0,0,0,0,0,5,2,2,2,24,3,0,0,0,6,0,0,3,0,0,0,3.6,3.6,3.6,6.26,1.8,0.15
15032,전영준,2002년 04월 16일,우투우타,부곡초-휘문중-대구고,22 SSG 2차 9라운드 82순위,2025,SSG,23,P,34,5,29,6,0,0,1,5,0,0,52.2,27,28,26.5,228,48,9,0,5,26,5,1,55,2,0,3,4.61,4.78,4.53,4.26,1.41,0.75
15045,이민석,2003년 12월 10일,우투우타,수영초-대천중-개성고,22 롯데 1차,2025,롯데,22,P,20,17,3,0,0,0,2,5,0,0,87.1,51,56,53.05,417,104,13,2,10,56,2,0,61,5,0,2,5.26,5.77,5.47,5.66,1.83,0.95
15057,최지민,2003년 09월 10일,좌투좌타,강릉-경포중-강릉고,22 KIA 2차 1라운드 5순위,2025,KIA,22,P,66,0,66,10,0,0,2,4,0,9,53.1,39,40,35.15,253,46,7,1,5,51,4,0,39,3,0,4,6.58,6.75,5.93,6.51,1.82,-0.15
15063,황동하,2002년 07월 30일,우투우타,진북초-전라중-인상고,22 KIA 2차 7라운드 65순위,2025,KIA,23,P,18,3,15,3,0,0,1,2,0,0,35.2,21,21,22.7,155,38,14,1,4,10,3,0,31,1,0,0,5.3,5.3,5.73,4.25,1.35,0.06
